,FLIGHT,DISTANCE,CRS_ELAPSED_TIME
294140,ORD|STL|EV,258.0,83.0
294141,IAH|MAF|EV,429.0,92.0
294142,IAH|MSY|EV,305.0,73.0
294143,ORD|ORF|EV,717.0,127.0
294170,ALB|ORD|EV,723.0,155.0
294172,MCI|ORD|EV,403.0,93.0
294220,LEX|ORD|EV,323.0,94.0
294251,COS|IAH|EV,809.0,145.0
294254,IAH|GRK|EV,166.0,61.0
294281,CID|ORD|EV,196.0,72.0
294303,IAH|RSW|EV,861.0,145.0
294307,ALB|EWR|EV,143.0,69.0
294366,CLL|IAH|EV,74.0,45.0
294392,LRD|IAH|EV,301.0,76.0
294410,CVG|IAH|EV,871.0,171.0
294414,ORD|ROA|EV,531.0,103.0
294436,STL|ORD|EV,258.0,82.0
294437,IAH|MCI|EV,643.0,123.0
294460,DSM|ORD|EV,299.0,84.0
294464,ORD|CWA|EV,213.0,66.0
294519,EWR|DCA|EV,199.0,72.0
294584,ORD|FSD|EV,462.0,105.0
294587,DAY|ORD|EV,240.0,80.0
294591,ORD|TVC|EV,224.0,68.0
294619,HOB|IAH|EV,501.0,101.0
294649,ORD|SGF|EV,438.0,100.0
294650,BWI|ORD|EV,622.0,146.0
294652,IAH|BNA|EV,657.0,116.0
294722,ORD|CHS|EV,760.0,132.0
294726,RSW|IAH|EV,861.0,170.0
294730,EWR|MEM|EV,946.0,193.0
294758,EWR|GSP|EV,594.0,127.0
294759,LCH|IAH|EV,127.0,56.0
294767,MEM|ORD|EV,491.0,116.0
294769,ORD|HPN|EV,738.0,127.0
295158,IAH|TUL|EV,429.0,94.0
295174,AEX|IAH|EV,190.0,68.0
295223,RDU|ORD|EV,646.0,147.0
295277,OMA|EWR|EV,1134.0,163.0
295306,EWR|STL|EV,872.0,175.0
295353,GSP|IAH|EV,837.0,171.0
295400,EWR|ALB|EV,143.0,62.0
295403,IAH|SHV|EV,192.0,64.0
295423,LFT|IAH|EV,201.0,69.0
295438,PNS|IAH|EV,489.0,111.0
295500,AMA|IAH|EV,517.0,102.0
295501,CLE|IAH|EV,1091.0,210.0
295506,EWR|OMA|EV,1134.0,204.0
295508,ICT|IAH|EV,542.0,115.0
295510,OMA|IAH|EV,781.0,156.0
295511,ROC|EWR|EV,246.0,87.0
295513,IAH|MOB|EV,427.0,80.0
295515,ORD|RIC|EV,642.0,117.0
295516,TUL|IAH|EV,429.0,100.0
295541,CHS|EWR|EV,628.0,120.0
295544,EWR|CLE|EV,404.0,104.0
295622,IND|EWR|EV,645.0,123.0
295651,IAH|CHS|EV,925.0,142.0
295677,ORD|AZO|EV,122.0,60.0
295705,EWR|CAK|EV,382.0,103.0
295736,CAK|EWR|EV,382.0,91.0
295761,DAY|EWR|EV,533.0,106.0
295788,EWR|RIC|EV,277.0,80.0
295815,IAH|XNA|EV,438.0,94.0
295840,XNA|ORD|EV,522.0,110.0
295841,IAH|GSP|EV,837.0,130.0
295845,TYS|IAH|EV,771.0,160.0
295875,CLE|LGA|EV,419.0,104.0
295894,IAH|CLT|EV,912.0,144.0
295897,MSP|EWR|EV,1008.0,163.0
295898,ORD|ALB|EV,723.0,121.0
295900,BOS|EWR|EV,200.0,91.0
295927,CLT|EWR|EV,529.0,116.0
295933,ORD|CLE|EV,316.0,76.0
295958,GSP|ORD|EV,577.0,125.0
296010,BOS|CLE|EV,563.0,134.0
296036,CMH|ORD|EV,296.0,89.0
296037,IAH|JAX|EV,817.0,129.0
296046,ORD|BWI|EV,622.0,117.0
296080,EWR|PVD|EV,160.0,62.0
296132,IAH|CAE|EV,878.0,131.0
296137,PIT|IAH|EV,1117.0,210.0
296158,ORD|LAN|EV,179.0,61.0
296178,EWR|AVP|EV,93.0,55.0
296205,ORD|LEX|EV,323.0,78.0
296257,CVG|ORD|EV,264.0,84.0
296259,ELP|IAH|EV,667.0,122.0
296281,IAH|RDU|EV,1042.0,154.0
296424,DTW|EWR|EV,488.0,106.0
296455,IAH|AMA|EV,517.0,111.0
296484,STL|IAH|EV,667.0,135.0
296486,IAH|MKE|EV,984.0,157.0
296578,ORD|XNA|EV,522.0,111.0
296606,ORD|ERI|EV,398.0,85.0
296633,ATL|IAH|EV,689.0,151.0
296638,ORD|PVD|EV,849.0,135.0
296719,EWR|CMH|EV,463.0,122.0
296739,ORF|ORD|EV,717.0,145.0
296804,GRR|IAH|EV,1042.0,189.0
296808,IAH|ECP|EV,572.0,109.0
296810,DSM|IAH|EV,802.0,150.0
296836,SDF|EWR|EV,642.0,118.0
296883,IAH|MLU|EV,262.0,68.0
296914,EWR|GSO|EV,445.0,109.0
296976,IAH|LRD|EV,301.0,77.0
297035,EWR|SYR|EV,195.0,74.0
297038,IAH|HSV|EV,595.0,101.0
297040,SHV|IAH|EV,192.0,69.0
297093,CVG|EWR|EV,569.0,115.0
297104,EWR|IND|EV,645.0,142.0
297107,FNT|ORD|EV,223.0,79.0
297133,EWR|CVG|EV,569.0,142.0
297155,DSM|EWR|EV,1017.0,157.0
297162,ORF|EWR|EV,284.0,86.0
297240,ORD|MSY|EV,837.0,151.0
297260,ORD|MDT|EV,594.0,105.0
297367,IAH|PIT|EV,1117.0,168.0
297371,PNS|ORD|EV,794.0,151.0
297401,BWI|EWR|EV,169.0,63.0
297431,LNK|ORD|EV,466.0,102.0
297462,ORD|GRB|EV,173.0,58.0
297492,IAH|MEM|EV,468.0,96.0
297516,DCA|CLE|EV,310.0,90.0
297570,MSY|EWR|EV,1167.0,170.0
297651,ORD|CMH|EV,296.0,80.0
297679,LBB|IAH|EV,458.0,93.0
297767,IAH|HRL|EV,295.0,77.0
297817,ORD|PIT|EV,413.0,88.0
297836,ORD|PIA|EV,130.0,56.0
297879,CRP|IAH|EV,201.0,68.0
297882,SGF|ORD|EV,438.0,103.0
297912,SAV|EWR|EV,708.0,126.0
297940,IAH|SAT|EV,191.0,68.0
297992,EWR|CHS|EV,628.0,136.0
298001,SYR|ORD|EV,607.0,140.0
298046,ICT|ORD|EV,588.0,117.0
299719,JAN|IAH|EV,351.0,89.0
299727,IAH|GPT|EV,376.0,78.0
299763,CLE|BOS|EV,563.0,108.0
299789,PIT|EWR|EV,319.0,95.0
299890,IAH|DFW|EV,224.0,75.0
299893,ORD|RDU|EV,646.0,123.0
299985,BUF|EWR|EV,282.0,87.0
300030,AVP|EWR|EV,93.0,66.0
300033,IND|ORD|EV,177.0,74.0
300043,IAH|MTJ|EV,927.0,175.0
300066,GSO|EWR|EV,445.0,95.0
300098,EWR|ROC|EV,246.0,78.0
300101,MDT|ORD|EV,594.0,130.0
300123,CMH|IAH|EV,986.0,188.0
300161,OKC|EWR|EV,1325.0,191.0
300222,ORD|SYR|EV,607.0,111.0
300258,EWR|GRR|EV,605.0,134.0
300302,IAH|COS|EV,809.0,151.0
300325,ORD|CVG|EV,264.0,75.0
300396,IAH|LBB|EV,458.0,102.0
300460,IAH|BHM|EV,562.0,98.0
300492,ORD|CRW|EV,416.0,86.0
300515,HRL|IAH|EV,295.0,77.0
300532,ORD|OMA|EV,416.0,99.0
300583,ORD|MLI|EV,139.0,54.0
300625,EWR|TYS|EV,631.0,137.0
300653,HSV|IAH|EV,595.0,125.0
300700,IAH|TYS|EV,771.0,121.0
300727,EWR|MCI|EV,1092.0,209.0
300728,RIC|ORD|EV,642.0,137.0
300770,ORD|MCI|EV,403.0,100.0
300771,SAT|IAH|EV,191.0,67.0
300772,IAH|AEX|EV,190.0,60.0
300852,ORD|BHM|EV,584.0,112.0
300921,ECP|IAH|EV,572.0,121.0
301114,MHT|EWR|EV,209.0,87.0
301118,SYR|EWR|EV,195.0,75.0
301197,ORD|ICT|EV,588.0,124.0
301203,CAE|ORD|EV,666.0,139.0
301292,CAK|ORD|EV,343.0,97.0
301322,MLU|IAH|EV,262.0,76.0
301392,EWR|SBN|EV,637.0,140.0
301419,PVD|EWR|EV,160.0,74.0
301449,PVD|ORD|EV,849.0,176.0
301482,OKC|ORD|EV,693.0,131.0
301506,ORF|IAH|EV,1201.0,226.0
301564,EWR|CLT|EV,529.0,126.0
301597,EWR|DTW|EV,488.0,131.0
301627,GRR|ORD|EV,137.0,65.0
301643,ATW|ORD|EV,160.0,67.0
301646,ORD|CAK|EV,343.0,80.0
301676,JAN|ORD|EV,677.0,140.0
301680,RIC|EWR|EV,277.0,87.0
301703,BNA|EWR|EV,748.0,132.0
301725,EWR|BWI|EV,169.0,80.0
301728,BDL|EWR|EV,116.0,60.0
301791,ORD|LNK|EV,466.0,103.0
301817,IAH|RIC|EV,1157.0,167.0
301877,IAH|PIA|EV,802.0,140.0
302007,ORD|GRR|EV,137.0,58.0
302009,RIC|IAH|EV,1157.0,214.0
302031,IAH|CMH|EV,986.0,154.0
302193,VPS|IAH|EV,528.0,125.0
302270,LIT|ORD|EV,552.0,116.0
302377,SBN|EWR|EV,637.0,131.0
302400,IAH|HOB|EV,501.0,107.0
302431,ORD|PHL|EV,678.0,128.0
302546,GJT|IAH|EV,979.0,152.0
302649,IAH|VPS|EV,528.0,96.0
302752,IAH|LEX|EV,828.0,132.0
302756,LEX|IAH|EV,828.0,164.0
302783,CAE|IAH|EV,878.0,176.0
302983,IAH|AUS|EV,140.0,57.0
303017,ORD|GSO|EV,589.0,110.0
303066,MTJ|IAH|EV,927.0,148.0
303089,ORD|BTV|EV,763.0,125.0
303141,STL|CLE|EV,487.0,93.0
303227,MSY|IAH|EV,305.0,82.0
303329,EWR|MSN|EV,799.0,156.0
303333,PWM|EWR|EV,284.0,97.0
303530,CLE|DCA|EV,310.0,85.0
303608,IAH|SDF|EV,788.0,133.0
303682,ORD|MHT|EV,843.0,132.0
303707,EWR|MSY|EV,1167.0,221.0
303709,FSD|ORD|EV,462.0,100.0
303843,ORD|FNT|EV,223.0,67.0
304011,MSN|EWR|EV,799.0,132.0
304038,ORD|ELM|EV,566.0,101.0
304244,IAH|IND|EV,844.0,138.0
304360,CLE|STL|EV,487.0,110.0
304466,PIA|IAH|EV,802.0,151.0
304497,EWR|MHT|EV,209.0,68.0
304549,ORD|FAR|EV,557.0,123.0
304628,MKE|IAH|EV,984.0,183.0
304722,ORD|MSP|EV,334.0,95.0
304727,DTW|IAH|EV,1075.0,198.0
304729,EVV|ORD|EV,272.0,76.0
304834,BHM|ORD|EV,584.0,127.0
304963,MKE|CLE|EV,328.0,78.0
305048,EWR|MKE|EV,725.0,152.0
305259,EWR|AVL|EV,583.0,119.0
305369,EWR|ATL|EV,746.0,165.0
305555,MEM|EWR|EV,946.0,154.0
305608,PHL|ORD|EV,678.0,156.0
305694,EWR|DSM|EV,1017.0,183.0
305738,TYS|EWR|EV,631.0,115.0
305830,IAH|ORF|EV,1201.0,169.0
305968,MSP|ORD|EV,334.0,94.0
305969,IAH|GRR|EV,1042.0,158.0
306084,ORD|DTW|EV,235.0,81.0
306384,PIT|ORD|EV,413.0,106.0
306392,IAH|DTW|EV,1075.0,171.0
306636,AVL|EWR|EV,583.0,112.0
306777,EWR|DAY|EV,533.0,126.0
306833,ORD|PNS|EV,794.0,135.0
306913,CLE|MKE|EV,328.0,93.0
307250,EWR|OKC|EV,1325.0,248.0
307695,ORD|SCE|EV,528.0,99.0
307696,ORD|JAX|EV,864.0,146.0
307746,ORD|SBN|EV,84.0,49.0
308109,IAH|CRW|EV,975.0,143.0
308292,XNA|EWR|EV,1131.0,168.0
308473,CWA|ORD|EV,213.0,69.0
308561,SAV|IAH|EV,851.0,170.0
308563,IAH|PBI|EV,956.0,148.0
308637,MCI|EWR|EV,1092.0,164.0
308640,CHS|IAH|EV,925.0,179.0
308908,MSP|IAH|EV,1034.0,190.0
308934,MHT|ORD|EV,843.0,179.0
309002,RDU|IAH|EV,1042.0,200.0
309116,EWR|XNA|EV,1131.0,208.0
309118,ORD|LIT|EV,552.0,116.0
309273,ORD|PWM|EV,900.0,137.0
309493,ABE|DTW|EV,425.0,109.0
309515,ATL|FAR|EV,1123.0,181.0
309518,DTW|ABE|EV,425.0,90.0
309913,ORD|EVV|EV,272.0,80.0
310343,IAH|GJT|EV,979.0,177.0
310528,CHA|ATL|EV,106.0,55.0
310533,MCI|LGA|EV,1107.0,165.0
310534,MSP|PIT|EV,726.0,125.0
310535,TUL|ATL|EV,674.0,107.0
310536,HPN|ATL|EV,780.0,150.0
310563,MLI|ATL|EV,633.0,114.0
310564,ATL|TRI|EV,227.0,61.0
310591,ATW|DTW|EV,296.0,94.0
310594,TRI|ATL|EV,227.0,74.0
310615,ATL|CRW|EV,363.0,84.0
310618,ATL|VPS|EV,250.0,75.0
310645,VPS|ATL|EV,250.0,81.0
310672,ATL|PIA|EV,565.0,114.0
310699,MLU|ATL|EV,448.0,95.0
310703,DTW|MDW|EV,228.0,86.0
310704,DTW|PIT|EV,201.0,71.0
310705,MOB|ATL|EV,302.0,73.0
310731,ATL|BTR|EV,448.0,102.0
310750,ATL|BTV|EV,961.0,144.0
310754,BTR|ATL|EV,448.0,88.0
310773,DTW|PHL|EV,453.0,101.0
310776,MKE|MSP|EV,297.0,84.0
310777,MSP|MKE|EV,297.0,79.0
310782,ATL|CHA|EV,106.0,47.0
310786,ATL|OAJ|EV,399.0,81.0
310812,OAJ|ATL|EV,399.0,99.0
310834,DTW|LEX|EV,296.0,85.0
310837,ELM|DTW|EV,332.0,98.0
310841,GRR|LGA|EV,618.0,137.0
310844,ATL|CLE|EV,554.0,107.0
310845,ATL|MYR|EV,317.0,72.0
310849,GSO|LGA|EV,461.0,94.0
310858,MYR|ATL|EV,317.0,83.0
310880,ATL|VLD|EV,208.0,58.0
310883,BMI|ATL|EV,533.0,97.0
310886,DTW|PIA|EV,346.0,92.0
310888,PIA|ATL|EV,565.0,111.0
310910,PIA|DTW|EV,346.0,91.0
310912,VLD|ATL|EV,208.0,69.0
310915,ATL|GSP|EV,153.0,53.0
310919,GRB|MSP|EV,252.0,74.0
310921,GSP|ATL|EV,153.0,62.0
310925,LGA|GSO|EV,461.0,119.0
310936,MSP|GRB|EV,252.0,68.0
310961,ATL|MGM|EV,147.0,56.0
310987,MGM|ATL|EV,147.0,54.0
310991,ATL|TYS|EV,152.0,52.0
310994,BHM|LGA|EV,866.0,141.0
310996,DTW|MSN|EV,311.0,80.0
310997,MSN|DTW|EV,311.0,80.0
311021,TYS|ATL|EV,152.0,60.0
311024,ATL|ECP|EV,240.0,71.0
311027,ECP|ATL|EV,240.0,73.0
311030,LGA|RDU|EV,431.0,118.0
311052,ATL|ROA|EV,357.0,77.0
311078,DTW|ALB|EV,489.0,89.0
311079,DTW|IND|EV,231.0,75.0
311082,IND|DTW|EV,231.0,72.0
311085,ROA|ATL|EV,357.0,92.0
311113,DTW|OMA|EV,651.0,128.0
311117,OMA|DTW|EV,651.0,113.0
311120,SDF|DTW|EV,306.0,88.0
311125,STL|LGA|EV,888.0,145.0
311142,ATL|HSV|EV,151.0,61.0
311146,AVP|DTW|EV,399.0,108.0
311169,DTW|AVP|EV,399.0,86.0
312802,DTW|ORF|EV,529.0,109.0
312819,DTW|CLE|EV,95.0,56.0
312820,DTW|RIC|EV,456.0,104.0
312827,ATL|HPN|EV,780.0,130.0
312855,MSP|OKC|EV,694.0,141.0
312856,OKC|MSP|EV,694.0,129.0
312858,ATL|GNV|EV,300.0,68.0
312889,ATL|SHV|EV,551.0,117.0
312919,SHV|ATL|EV,551.0,97.0
312945,ATL|TLH|EV,223.0,64.0
312970,LEX|DTW|EV,296.0,87.0
312974,RDU|MSP|EV,980.0,182.0
312975,TLH|ATL|EV,223.0,76.0
313055,ATL|CAE|EV,192.0,61.0
313067,ATL|XNA|EV,589.0,119.0
313070,CAE|ATL|EV,192.0,74.0
313078,MKE|LGA|EV,738.0,132.0
313092,XNA|ATL|EV,589.0,106.0
313095,ALB|DTW|EV,489.0,130.0
313131,GRK|ATL|EV,803.0,128.0
313161,CHS|DTW|EV,667.0,130.0
313166,LGA|CLT|EV,544.0,142.0
313169,LGA|MCI|EV,1107.0,219.0
313170,BGR|LGA|EV,378.0,114.0
313171,EVV|DTW|EV,363.0,99.0
313197,MSP|RIC|EV,970.0,165.0
313204,ATL|SGF|EV,563.0,117.0
313235,SGF|ATL|EV,563.0,110.0
313266,SAV|LGA|EV,722.0,133.0
313275,ATL|FAY|EV,331.0,70.0
313303,FAY|ATL|EV,331.0,91.0
313333,DCA|DTW|EV,405.0,101.0
313367,EVV|ATL|EV,350.0,85.0
313389,HSV|ATL|EV,151.0,54.0
313398,ATL|AVL|EV,164.0,54.0
313425,AVL|ATL|EV,164.0,64.0
313455,ATL|GRK|EV,803.0,151.0
313490,DTW|DCA|EV,405.0,93.0
313529,MSP|CLT|EV,930.0,159.0
313537,MSP|FAR|EV,223.0,77.0
313540,RST|ATL|EV,831.0,131.0
313548,DTW|STL|EV,440.0,111.0
313550,LGA|RIC|EV,292.0,99.0
313576,STL|DTW|EV,440.0,95.0
313603,DTW|GRB|EV,287.0,88.0
313626,DTW|MDT|EV,371.0,94.0
313628,GRB|DTW|EV,287.0,82.0
313656,DTW|OKC|EV,900.0,164.0
313687,CLE|DTW|EV,95.0,66.0
313691,ATL|GSO|EV,306.0,77.0
313693,FAR|MSP|EV,223.0,71.0
313697,GSO|ATL|EV,306.0,87.0
313699,LGA|CHO|EV,305.0,94.0
313747,ATL|TUL|EV,674.0,131.0
313788,BHM|ATL|EV,134.0,56.0
313791,DTW|MHT|EV,610.0,111.0
313836,ATL|IAD|EV,534.0,103.0
313837,GNV|ATL|EV,300.0,87.0
313862,IAD|ATL|EV,534.0,122.0
313867,ATL|MOB|EV,302.0,75.0
313894,ELM|ATL|EV,717.0,153.0
313933,MSP|IND|EV,503.0,107.0
313938,LNK|ATL|EV,841.0,138.0
313941,RDU|LGA|EV,431.0,110.0
313983,MSP|RAP|EV,489.0,106.0
313985,RAP|MSP|EV,489.0,98.0
314008,ATL|DAL|EV,721.0,143.0
314010,DAL|ATL|EV,721.0,120.0
314012,ILM|ATL|EV,377.0,95.0
314061,ATL|AGS|EV,143.0,56.0
314064,ATL|GTR|EV,241.0,66.0
314069,DAY|DTW|EV,166.0,68.0
314071,DTW|DAY|EV,166.0,76.0
314073,GTR|ATL|EV,241.0,69.0
314078,LGA|PWM|EV,269.0,69.0
314183,ATL|LEX|EV,304.0,73.0
314211,BOS|DTW|EV,632.0,140.0
314214,LEX|ATL|EV,304.0,85.0
314292,PIT|DTW|EV,201.0,78.0
314294,CID|ATL|EV,694.0,141.0
314321,DTW|MEM|EV,610.0,130.0
314351,BDL|DTW|EV,549.0,124.0
314352,DTW|BDL|EV,549.0,108.0
314406,CHS|LGA|EV,641.0,118.0
314407,CLT|LGA|EV,544.0,114.0
314444,RIC|LGA|EV,292.0,91.0
314487,ORD|OKC|EV,693.0,142.0
314902,ATL|GPT|EV,352.0,86.0
314929,GPT|ATL|EV,352.0,78.0
314955,RIC|MSP|EV,970.0,178.0
314959,ATL|MLI|EV,633.0,115.0
314986,BOS|RIC|EV,474.0,110.0
315013,DTW|IAD|EV,383.0,103.0
315014,MDW|DTW|EV,228.0,70.0
315015,RIC|BOS|EV,474.0,94.0
315019,ATL|LFT|EV,503.0,107.0
315049,LFT|ATL|EV,503.0,98.0
315098,DTW|BOS|EV,632.0,121.0
315260,DTW|ELM|EV,332.0,72.0
315413,CAE|LGA|EV,617.0,124.0
315425,MSP|RDU|EV,980.0,152.0
315430,ATL|CHS|EV,259.0,67.0
315431,ATL|OMA|EV,821.0,153.0
315432,AZO|DTW|EV,113.0,67.0
315457,CHS|ATL|EV,259.0,83.0
315458,DTW|AZO|EV,113.0,66.0
315481,OMA|ATL|EV,821.0,129.0
315482,CSG|ATL|EV,83.0,47.0
315485,LGA|GRR|EV,618.0,135.0
315518,OKC|DTW|EV,900.0,139.0
315540,PIT|MSP|EV,726.0,143.0
315572,BNA|LGA|EV,764.0,134.0
315585,CMH|LGA|EV,479.0,110.0
315646,MSP|OMA|EV,282.0,90.0
315650,OMA|MSP|EV,282.0,76.0
315715,TVC|DTW|EV,207.0,80.0
315775,ATL|JAN|EV,341.0,88.0
315805,JAN|ATL|EV,341.0,80.0
315809,ATL|FSM|EV,579.0,120.0
315838,FSM|ATL|EV,579.0,107.0
315894,PIT|LGA|EV,335.0,90.0
315915,LGA|STL|EV,888.0,180.0
315916,MSP|BDL|EV,1050.0,158.0
315919,MSP|STL|EV,448.0,99.0
315957,DTW|GRR|EV,120.0,56.0
315958,GRR|DTW|EV,120.0,58.0
316013,CVG|LGA|EV,585.0,118.0
316033,LGA|CVG|EV,585.0,148.0
316045,MHT|DTW|EV,610.0,139.0
316059,ATL|CID|EV,694.0,135.0
316083,MDW|MSP|EV,349.0,87.0
316087,MSP|MDW|EV,349.0,108.0
316090,ORF|DTW|EV,529.0,125.0
316188,CLE|MSP|EV,622.0,142.0
316211,DTW|SYR|EV,374.0,86.0
316217,ATL|BNA|EV,214.0,67.0
316218,ATL|EYW|EV,646.0,112.0
316221,BNA|ATL|EV,214.0,71.0
316222,EYW|ATL|EV,646.0,121.0
316253,ATL|SDF|EV,321.0,80.0
316255,CLE|ATL|EV,554.0,125.0
316257,SDF|ATL|EV,321.0,90.0
316273,DTW|RDU|EV,501.0,102.0
316277,RDU|DTW|EV,501.0,115.0
316332,LGA|CAE|EV,617.0,156.0
316381,BDL|CLE|EV,476.0,114.0
316384,DTW|DFW|EV,986.0,200.0
316395,DTW|CHA|EV,505.0,119.0
316417,MEM|DTW|EV,610.0,114.0
316426,CLT|DTW|EV,500.0,109.0
316427,DTW|CLT|EV,500.0,109.0
316485,DFW|DTW|EV,986.0,158.0
316489,DSM|DTW|EV,533.0,107.0
316496,DTW|DSM|EV,533.0,115.0
316606,ATL|BQK|EV,238.0,66.0
316634,BQK|ATL|EV,238.0,74.0
316745,PHL|DTW|EV,453.0,115.0
316748,BTV|ATL|EV,961.0,195.0
316772,IAD|DTW|EV,383.0,103.0
316796,PVD|DTW|EV,615.0,131.0
316801,DTW|PWM|EV,668.0,113.0
316804,PWM|DTW|EV,668.0,142.0
316817,RIC|DTW|EV,456.0,113.0
316832,ATL|DHN|EV,170.0,57.0
316863,DHN|ATL|EV,170.0,62.0
316953,PWM|LGA|EV,269.0,100.0
316959,ATL|ORF|EV,516.0,90.0
316962,ORF|ATL|EV,516.0,115.0
316965,ATL|BHM|EV,134.0,55.0
316994,MSN|LGA|EV,812.0,141.0
317034,LGA|IND|EV,660.0,149.0
317040,DTW|EVV|EV,363.0,103.0
317211,DTW|PVD|EV,615.0,116.0
317334,SYR|LGA|EV,198.0,84.0
317395,IND|LGA|EV,660.0,124.0
317502,ATL|ILM|EV,377.0,76.0
317532,AGS|ATL|EV,143.0,60.0
317617,ATL|CSG|EV,83.0,46.0
317668,ROC|DTW|EV,296.0,92.0
317807,MSP|DFW|EV,852.0,163.0
317844,DTW|LAN|EV,74.0,52.0
317869,MSN|MSP|EV,228.0,74.0
317870,MSP|MSN|EV,228.0,77.0
317900,DTW|TVC|EV,207.0,69.0
317901,SDF|LGA|EV,659.0,135.0
318031,ATL|ICT|EV,782.0,144.0
318032,ICT|ATL|EV,782.0,121.0
318033,LGA|BUF|EV,292.0,94.0
318053,LGA|SAV|EV,722.0,168.0
318150,BUF|LGA|EV,292.0,93.0
318158,EWN|ATL|EV,433.0,95.0
318206,CHA|DTW|EV,505.0,117.0
318262,LGA|BHM|EV,866.0,173.0
318306,MSP|PHL|EV,980.0,156.0
318313,PHL|MSP|EV,980.0,179.0
318324,BIS|MSP|EV,386.0,87.0
318347,MCI|DTW|EV,629.0,119.0
318348,MSP|BIS|EV,386.0,95.0
318409,BNA|DTW|EV,456.0,99.0
318410,IND|RDU|EV,489.0,95.0
318440,ATW|ATL|EV,765.0,145.0
318462,ATL|LIT|EV,453.0,101.0
318463,ATL|MSN|EV,707.0,128.0
318492,LIT|ATL|EV,453.0,94.0
318493,SYR|DTW|EV,374.0,115.0
318517,LAN|DTW|EV,74.0,55.0
318531,MDT|DTW|EV,371.0,103.0
318538,ATL|BMI|EV,533.0,104.0
318539,HSV|DTW|EV,554.0,122.0
318540,LIT|DTW|EV,705.0,125.0
318568,TUL|DTW|EV,789.0,133.0
318574,MSP|RST|EV,76.0,49.0
318627,LGA|SDF|EV,659.0,162.0
318629,BTV|LGA|EV,258.0,84.0
318663,DTW|CVG|EV,229.0,77.0
318716,ATL|SAV|EV,214.0,59.0
318719,SAV|ATL|EV,214.0,72.0
318739,BTV|DTW|EV,537.0,130.0
318766,DTW|BTV|EV,537.0,103.0
318769,LGA|BTV|EV,258.0,85.0
318811,DTW|ROC|EV,296.0,75.0
318835,MCI|MSP|EV,393.0,89.0
318836,MSP|MCI|EV,393.0,99.0
318919,HOU|ATL|EV,696.0,116.0
318944,ATL|HOU|EV,696.0,147.0
318964,IAH|LGA|EV,1416.0,202.0
318970,ATL|MLB|EV,442.0,86.0
318973,MLB|ATL|EV,442.0,101.0
318998,DTW|LIT|EV,705.0,141.0
319005,MKE|DTW|EV,237.0,71.0
319040,ATL|EVV|EV,350.0,82.0
319068,BWI|DTW|EV,409.0,98.0
319071,CMH|MCO|EV,802.0,149.0
319075,DTW|BWI|EV,409.0,89.0
319079,MCO|CMH|EV,802.0,130.0
319137,CHO|LGA|EV,305.0,88.0
319220,BUF|DTW|EV,241.0,87.0
319221,DTW|BUF|EV,241.0,82.0
319252,DTW|MKE|EV,237.0,74.0
319437,LGA|MKE|EV,738.0,165.0
319459,ATL|PHF|EV,508.0,97.0
319488,CRW|ATL|EV,363.0,95.0
319495,LEX|LGA|EV,604.0,133.0
319520,LGA|BNA|EV,764.0,164.0
319534,LGA|CMH|EV,479.0,118.0
319543,BMI|DTW|EV,313.0,84.0
319564,DTW|BMI|EV,313.0,90.0
319589,ABE|ATL|EV,692.0,143.0
319598,ATL|ABE|EV,692.0,122.0
319681,CLT|MSP|EV,930.0,177.0
319721,SAT|DTW|EV,1214.0,181.0
319889,LGA|ROC|EV,254.0,84.0
319954,DTW|CHS|EV,667.0,132.0
319958,MSP|CLE|EV,622.0,123.0
320061,ATL|ATW|EV,765.0,136.0
320170,AEX|ATL|EV,500.0,98.0
320171,ATL|AEX|EV,500.0,107.0
320172,CVG|DTW|EV,229.0,76.0
320176,LGA|CHS|EV,641.0,144.0
320211,PHF|ATL|EV,508.0,124.0
320425,DTW|ATW|EV,296.0,87.0
320539,DTW|SDF|EV,306.0,95.0
320594,ATL|MLU|EV,448.0,102.0
320688,BGR|DTW|EV,750.0,160.0
320776,FAR|ATL|EV,1123.0,193.0
320802,DTW|BNA|EV,456.0,106.0
320848,STL|MSP|EV,448.0,96.0
320851,ATL|LNK|EV,841.0,155.0
320976,ABY|ATL|EV,145.0,53.0
321005,DFW|MSP|EV,852.0,152.0
321111,ATL|DCA|EV,547.0,105.0
321183,DTW|MCI|EV,629.0,138.0
321201,MSY|LGA|EV,1183.0,177.0
321478,BDL|MSP|EV,1050.0,198.0
321479,DTW|CAK|EV,133.0,60.0
321500,FSD|MSP|EV,196.0,73.0
321575,ATL|MDW|EV,591.0,124.0
321606,MDW|ATL|EV,591.0,116.0
321624,LGA|PIT|EV,335.0,103.0
321655,DCA|ATL|EV,547.0,124.0
321734,ATL|OKC|EV,761.0,140.0
321765,OKC|ATL|EV,761.0,119.0
321845,ATL|ELM|EV,717.0,104.0
321903,ATL|CHO|EV,457.0,86.0
321934,CHO|ATL|EV,457.0,109.0
322045,LGA|LEX|EV,604.0,141.0
322068,CMH|DTW|EV,155.0,70.0
322073,DTW|CMH|EV,155.0,67.0
322129,MSP|IAD|EV,908.0,147.0
322193,ROC|LGA|EV,254.0,105.0
322270,GSP|DTW|EV,508.0,118.0
322296,ATL|RST|EV,831.0,147.0
322487,RST|MSP|EV,76.0,54.0
322635,SCE|ATL|EV,615.0,142.0
